abbreviation,subsystem,is_reversible,is_exchange,is_transport,lower_bound,upper_bound,bound_range,n_genes,n_metabolites,n_reactants,n_products,growth_wt,growth_knockout,growth_ratio,essential
HMR_6152,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.4925848660433,1.0000000000000002,0
HMR_6153,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604333,1.0000000000000004,0
HMR_6154,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604336,1.0000000000000004,0
HMR_6155,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.4925848660434,1.0000000000000007,0
HMR_6156,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_6157,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604342,1.0000000000000007,0
HMR_6158,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_6159,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.4925848660433,1.0000000000000002,0
HMR_6160,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604347,1.0000000000000009,0
HMR_6161,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_6162,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_6163,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.4925848660434,1.0000000000000007,0
HMR_6164,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604336,1.0000000000000004,0
HMR_6165,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.4925848660433,1.0000000000000002,0
HMR_6166,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.4925848660434,1.0000000000000007,0
HMR_6167,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604353,1.000000000000001,0
HMR_6168,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_6169,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604336,1.0000000000000004,0
HMR_6170,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604347,1.0000000000000009,0
HMR_6171,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604342,1.0000000000000007,0
HMR_6172,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_6173,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604333,1.0000000000000004,0
HMR_6174,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_6175,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_6176,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.4925848660434,1.0000000000000007,0
HMR_6177,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.4925848660434,1.0000000000000007,0
HMR_6178,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604342,1.0000000000000007,0
HMR_6179,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.4925848660434,1.0000000000000007,0
HMR_6180,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_6181,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604327,1.0000000000000002,0
HMR_6182,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604327,1.0000000000000002,0
HMR_6183,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604333,1.0000000000000004,0
HMR_6184,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604327,1.0000000000000002,0
HMR_6185,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604327,1.0000000000000002,0
HMR_6186,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604342,1.0000000000000007,0
HMR_6187,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.4925848660433,1.0000000000000002,0
HMR_6188,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.4925848660434,1.0000000000000007,0
HMR_6189,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_6190,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.4925848660433,1.0000000000000002,0
HMR_6191,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.4925848660434,1.0000000000000007,0
HMR_6192,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604316,0.9999999999999997,0
HMR_6193,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604342,1.0000000000000007,0
HMR_6194,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.4925848660433,1.0000000000000002,0
HMR_6195,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.4925848660433,1.0000000000000002,0
HMR_6196,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_6197,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.4925848660434,1.0000000000000007,0
HMR_6198,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604333,1.0000000000000004,0
HMR_6199,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604342,1.0000000000000007,0
HMR_6200,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.4925848660432,0.9999999999999998,0
HMR_6201,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604333,1.0000000000000004,0
HMR_6202,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_6203,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604336,1.0000000000000004,0
HMR_6204,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604333,1.0000000000000004,0
HMR_6205,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_6206,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.4925848660434,1.0000000000000007,0
HMR_6207,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.4925848660435,1.000000000000001,0
HMR_6208,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604342,1.0000000000000007,0
HMR_6209,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.4925848660434,1.0000000000000007,0
HMR_6210,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_6211,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604342,1.0000000000000007,0
HMR_6212,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604333,1.0000000000000004,0
HMR_6213,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,4,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_6214,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,2,6,3,3,245.49258486604325,245.49258486604353,1.000000000000001,0
HMR_6215,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,2,6,3,3,245.49258486604325,245.4925848660433,1.0000000000000002,0
HMR_6216,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,2,6,3,3,245.49258486604325,245.4925848660433,1.0000000000000002,0
HMR_6217,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,2,6,3,3,245.49258486604325,245.4925848660434,1.0000000000000007,0
HMR_6218,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,1,6,3,3,245.49258486604325,245.49258486604344,1.0000000000000009,0
HMR_6219,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,1,6,3,3,245.49258486604325,245.49258486604333,1.0000000000000004,0
HMR_6220,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,1,6,3,3,245.49258486604325,245.49258486604344,1.0000000000000009,0
HMR_6221,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,1,6,3,3,245.49258486604325,245.4925848660434,1.0000000000000007,0
HMR_6222,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,1,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_6223,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,1,6,3,3,245.49258486604325,245.49258486604344,1.0000000000000009,0
HMR_6224,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,1,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_6225,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,1,6,3,3,245.49258486604325,245.4925848660434,1.0000000000000007,0
HMR_6226,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,1,6,3,3,245.49258486604325,245.4925848660431,0.9999999999999994,0
HMR_6227,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,1,6,3,3,245.49258486604325,245.49258486604327,1.0000000000000002,0
HMR_6228,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,1,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_6229,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,1,6,3,3,245.49258486604325,245.4925848660433,1.0000000000000002,0
HMR_6230,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,1,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_6231,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,1,6,3,3,245.49258486604325,245.49258486604327,1.0000000000000002,0
HMR_6232,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,1,6,3,3,245.49258486604325,245.49258486604327,1.0000000000000002,0
HMR_6233,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,1,6,3,3,245.49258486604325,245.49258486604327,1.0000000000000002,0
HMR_6234,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,1,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_6235,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,1,6,3,3,245.49258486604325,245.49258486604336,1.0000000000000004,0
HMR_6236,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,1,6,3,3,245.49258486604325,245.49258486604336,1.0000000000000004,0
HMR_6237,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,1,6,3,3,245.49258486604325,245.4925848660434,1.0000000000000007,0
HMR_6238,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,1,6,3,3,245.49258486604325,245.49258486604327,1.0000000000000002,0
HMR_6239,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,1,6,3,3,245.49258486604325,245.4925848660433,1.0000000000000002,0
HMR_6240,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,1,6,3,3,245.49258486604325,245.49258486604322,0.9999999999999999,0
HMR_6241,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,1,2,1,1,245.49258486604325,245.49258486604333,1.0000000000000004,0
HMR_6242,Transport reactions,0,0,1,0.0,1000.0,1000.0,0,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6243,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,1,2,1,1,245.49258486604325,245.49258486604333,1.0000000000000004,0
HMR_6244,Transport reactions,0,0,1,0.0,1000.0,1000.0,0,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_6245,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,0,2,1,1,245.49258486604325,245.49258486604333,1.0000000000000004,0
HMR_6246,Transport reactions,0,0,1,0.0,1000.0,1000.0,2,2,1,1,245.49258486604325,245.49258486604325,1.0,0
HMR_6247,Transport reactions,0,0,1,0.0,1000.0,1000.0,1,2,1,1,245.49258486604325,245.49258486604325,1.0,0
HMR_6248,Transport reactions,0,0,1,0.0,1000.0,1000.0,2,2,1,1,245.49258486604325,245.49258486604325,1.0,0
HMR_6249,Transport reactions,0,0,1,0.0,1000.0,1000.0,2,2,1,1,245.49258486604325,245.49258486604325,1.0,0
HMR_6250,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,0,2,1,1,245.49258486604325,245.49258486604344,1.0000000000000009,0
HMR_6251,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,0,2,1,1,245.49258486604325,245.49258486604322,0.9999999999999999,0
HMR_6252,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,0,2,1,1,245.49258486604325,245.49258486604322,0.9999999999999999,0
HMR_6253,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,0,2,1,1,245.49258486604325,245.49258486604325,1.0,0
HMR_6254,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,0,2,1,1,245.49258486604325,245.49258486604325,1.0,0
HMR_6255,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,0,2,1,1,245.49258486604325,245.49258486604333,1.0000000000000004,0
HMR_6256,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,0,2,1,1,245.49258486604325,245.49258486604327,1.0000000000000002,0
HMR_6257,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,5,2,1,1,245.49258486604325,245.49258486604336,1.0000000000000004,0
HMR_6258,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,0,2,1,1,245.49258486604325,245.4925848660433,1.0000000000000002,0
HMR_6259,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,0,2,1,1,245.49258486604325,245.49258486604325,1.0,0
HMR_6260,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,0,2,1,1,245.49258486604325,245.49258486604336,1.0000000000000004,0
HMR_6261,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,0,2,1,1,245.49258486604325,245.49258486604325,1.0,0
HMR_6262,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,0,2,1,1,245.49258486604325,245.49258486604333,1.0000000000000004,0
HMR_6263,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,0,2,1,1,245.49258486604325,245.49258486604333,1.0000000000000004,0
HMR_6264,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,0,2,1,1,245.49258486604325,245.49258486604336,1.0000000000000004,0
HMR_6265,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,0,2,1,1,245.49258486604325,245.49258486604327,1.0000000000000002,0
HMR_6266,Transport reactions,0,0,1,0.0,1000.0,1000.0,1,2,1,1,245.49258486604325,245.49258486604325,1.0,0
HMR_6267,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,0,2,1,1,245.49258486604325,245.49258486604325,1.0,0
HMR_6268,Transport reactions,0,0,1,0.0,1000.0,1000.0,2,2,1,1,245.49258486604325,245.49258486604325,1.0,0
HMR_6269,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,0,2,1,1,245.49258486604325,245.49258486604327,1.0000000000000002,0
HMR_6270,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,0,2,1,1,245.49258486604325,245.4925848660433,1.0000000000000002,0
HMR_6271,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,0,2,1,1,245.49258486604325,245.4925848660435,1.000000000000001,0
HMR_6272,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,0,2,1,1,245.49258486604325,245.49258486604333,1.0000000000000004,0
HMR_6273,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,0,2,1,1,245.49258486604325,245.4925848660434,1.0000000000000007,0
HMR_6274,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,0,2,1,1,245.49258486604325,245.4925848660433,1.0000000000000002,0
HMR_6275,Transport reactions,0,0,1,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6351,Transport reactions,0,0,1,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6352,Transport reactions,0,0,1,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6353,Transport reactions,0,0,1,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6354,Transport reactions,0,0,1,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6355,Transport reactions,0,0,1,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6356,Transport reactions,0,0,1,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6357,Transport reactions,0,0,1,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6358,Transport reactions,0,0,1,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6359,Transport reactions,0,0,1,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6360,Transport reactions,0,0,1,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6361,Transport reactions,0,0,1,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6362,Transport reactions,0,0,1,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6363,Transport reactions,0,0,1,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6364,Transport reactions,0,0,1,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6365,Transport reactions,0,0,1,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6366,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,2,2,1,1,245.49258486604325,245.49258486604325,1.0,0
HMR_6367,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,2,2,1,1,245.49258486604325,245.49258486604325,1.0,0
HMR_6368,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,2,2,1,1,245.49258486604325,245.49258486604325,1.0,0
HMR_6369,Transport reactions,0,0,1,0.0,1000.0,1000.0,2,2,1,1,245.49258486604325,245.49258486604325,1.0,0
HMR_6370,Transport reactions,0,0,1,0.0,1000.0,1000.0,1,2,1,1,245.49258486604325,245.49258486604325,1.0,0
HMR_6371,Transport reactions,0,0,1,0.0,1000.0,1000.0,0,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6372,Transport reactions,0,0,1,0.0,1000.0,1000.0,0,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6373,Transport reactions,0,0,1,0.0,1000.0,1000.0,0,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6374,Transport reactions,0,0,1,0.0,1000.0,1000.0,0,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6375,Transport reactions,0,0,1,0.0,1000.0,1000.0,6,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6377,Transport reactions,0,0,1,0.0,1000.0,1000.0,4,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6379,Transport reactions,0,0,1,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6380,Transport reactions,0,0,1,0.0,1000.0,1000.0,5,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_6381,Transport reactions,0,0,1,0.0,1000.0,1000.0,5,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_6382,Transport reactions,0,0,1,0.0,1000.0,1000.0,5,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_6383,Transport reactions,0,0,1,0.0,1000.0,1000.0,1,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_6384,Transport reactions,0,0,1,0.0,1000.0,1000.0,3,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_6392,Transport reactions,0,0,1,0.0,1000.0,1000.0,0,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_6406,Transport reactions,0,0,1,0.0,1000.0,1000.0,0,8,4,4,245.49258486604325,245.49258486604325,1.0,0
HMR_6424,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,0,2,1,1,245.49258486604325,245.49258486604325,1.0,0
HMR_6439,Transport reactions,0,0,1,0.0,1000.0,1000.0,0,2,1,1,245.49258486604325,245.49258486604325,1.0,0
HMR_6462,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,0,2,1,1,245.49258486604325,-0.0,-0.0,1
HMR_6474,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,0,2,1,1,245.49258486604325,-0.0,-0.0,1
HMR_6505,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,0,2,1,1,245.49258486604325,245.48454499858602,0.999967250059868,0
HMR_6512,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,8,2,1,1,245.49258486604325,245.49258486604325,1.0,0
HMR_6514,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,0,2,1,1,245.49258486604325,245.49258486604325,1.0,0
HMR_6516,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,0,2,1,1,245.49258486604325,245.49258486604325,1.0,0
HMR_6524,Transport reactions,0,0,1,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6525,Transport reactions,0,0,1,0.0,1000.0,1000.0,4,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6526,Transport reactions,0,0,1,0.0,1000.0,1000.0,1,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_6527,Transport reactions,0,0,1,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6529,Transport reactions,0,0,1,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6530,Transport reactions,0,0,1,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6531,Transport reactions,0,0,1,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6532,Transport reactions,0,0,1,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6533,Transport reactions,0,0,1,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604342,1.0000000000000007,0
HMR_6534,Transport reactions,0,0,1,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6628,Transport reactions,0,0,1,0.0,1000.0,1000.0,0,2,1,1,245.49258486604325,245.49258486604325,1.0,0
HMR_6732,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,1,2,1,1,245.49258486604325,245.49258486604325,1.0,0
HMR_6733,Transport reactions,0,0,1,0.0,1000.0,1000.0,0,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6989,Transport reactions,0,0,1,0.0,1000.0,1000.0,0,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6991,Transport reactions,1,0,1,-1000.0,1000.0,2000.0,0,2,1,1,245.49258486604325,245.49258486604325,1.0,0
HMR_7109,Transport reactions,0,0,1,0.0,1000.0,1000.0,0,2,1,1,245.49258486604325,245.49258486604325,1.0,0
HMR_7111,Transport reactions,0,0,1,0.0,1000.0,1000.0,0,2,1,1,245.49258486604325,245.49258486604325,1.0,0
HMR_7113,Transport reactions,0,0,1,0.0,1000.0,1000.0,0,2,1,1,245.49258486604325,245.49258486604325,1.0,0
HMR_7115,Transport reactions,0,0,1,0.0,1000.0,1000.0,0,2,1,1,245.49258486604325,245.49258486604325,1.0,0
HMR_7117,Transport reactions,0,0,1,0.0,1000.0,1000.0,0,2,1,1,245.49258486604325,245.49258486604325,1.0,0
